16/01/2015 20:49:31 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:15:57 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:15:57 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:15:57 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:16:14 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:16:14 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:16:14 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:16:14 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:16:14 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:16:14 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:16:14 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:16:14 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:16:14 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:16:15 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:16:15 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:16:15 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:16:15 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:16:15 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:16:15 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:16:15 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:16:15 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:16:15 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:19:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:19:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:19:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:19:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:19:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:19:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:19:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:19:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:19:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:51 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:51 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:51 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:51 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:51 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:51 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:51 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:51 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:51 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:53 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:53 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:53 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:53 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:53 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:53 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:53 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:53 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:53 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:22:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:22:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:22:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:26:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:26:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:26:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:26:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:26:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:26:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 17:26:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 17:26:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 17:26:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:17:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:17:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:17:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:19:45 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:19:45 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:19:45 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:21:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:21:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:21:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:22:02 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:22:02 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:22:02 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:22:09 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:22:09 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:22:09 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:22:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:22:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:22:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:28:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:28:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:28:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:28:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:28:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:28:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:30:02 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:30:02 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:30:02 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:31:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:31:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:31:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:31:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:31:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:31:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:33:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:33:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:33:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:35:27 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:35:27 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:35:27 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:35:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:35:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:35:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:36:19 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:36:19 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:36:19 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:36:32 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:36:32 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:36:32 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:36:58 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:36:58 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:36:58 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:37:25 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:37:25 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:37:25 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:37:27 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:37:27 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:37:27 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:37:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:37:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:37:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:41:20 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:41:20 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:41:20 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:41:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:41:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:41:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:41:38 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:41:38 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:41:38 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:41:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:41:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:41:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:42:07 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:42:07 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:42:07 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:42:30 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:42:30 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:42:30 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:42:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:42:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:42:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:43:20 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:43:20 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:43:20 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:43:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:43:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:43:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:44:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:44:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:44:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:44:34 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:44:34 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:44:34 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:44:45 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:44:45 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:44:45 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:44:54 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:44:54 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:44:54 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:45:04 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:45:04 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:45:04 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:45:44 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:45:44 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:45:44 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:45:58 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:45:58 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:45:58 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:46:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:46:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:46:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:46:22 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:46:22 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:46:22 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:46:30 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:46:30 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:46:30 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 19:47:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 19:47:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 19:47:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:01:09 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:01:09 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:01:09 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:01:18 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:01:18 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:01:19 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:10:54 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:10:54 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:10:54 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:12:51 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:12:51 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:12:51 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:14:18 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:14:18 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:14:18 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:14:38 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:14:38 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:14:38 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:14:42 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:14:42 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:14:42 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:14:51 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:14:51 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:14:51 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:14:54 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:14:54 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:14:54 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:15:11 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:15:11 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:15:11 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:16:38 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:16:38 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:16:38 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
26/01/2015 20:16:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
26/01/2015 20:16:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
26/01/2015 20:16:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
